id,item_id,response,score,timeTaken,session_id,theta,sem,trait,skipped
2830,2830,$Unknown$,1,38.02240801,394,0.924942956,0.50665673,,
2832,2832,$\frac {0.2 m} 2$,1,43.91293192,394,0.81944401,0.521066735,,
2833,2833,$\frac {\pi} 2 \cdot ((\frac {0.2 m}2)^4 - (\frac {0.16 m}2)^4)$,0,30.31400585,394,1.039434523,0.491419785,,
2834,2834,$Unknown$,0,22.05112004,394,1.148876628,0.300120006,,
2839,2839,$Unknown$,1,21.11879897,394,1.039555133,0.491427264,,
2845,2845,$3.4641 m +\frac 1 3 \sqrt {(4.0 in.)^2 - (2.0 in.)^2}$,0,88.09854794,394,1.325881434,0.382413993,,
2849,2849,$\frac 1 3 \sqrt {(4.0 in.)^2 - (2.0 in.)^2}$,1,22.65377998,394,1.167838522,0.306753699,,
2850,2850,$\frac 1 {12} \cdot (4in.) \cdot \sqrt {(4.0 in.)^2 - (2.0 in.)^2}$,0,52.33313704,394,1.247184408,0.359071557,,
2851,2851,$8.0 ksi$,1,11.45083594,394,1.025980551,0.433790675,,
2852,2852,$M \cdot \cos (45^{\circ})$,0,46.10079193,394,0.648532557,0.585878885,,
2853,2853,$12.0 \cdot (8.0 in.)$,1,47.2127738,394,1.104515909,0.455764499,,
2854,2854,$\frac 1 {12} \cdot (10.0 in.) \cdot (16.0in.) ^3 - \frac 1 {12} \cdot (8.0 in.) \cdot (14.0in.) ^3$,1,33.75086093,394,0.000299999,0.999999925,,
2862,2862,$\frac 1 {12} \cdot (0.007m) \cdot (0.04) ^3$,1,58.81177998,394,0.997197875,0.460053047,,
2863,2863,$unknown$,0,56.01198697,394,1.177362618,0.35140202,,
2866,2866,$\frac {0.125 in.} 2$,1,63.20582199,394,1.365098488,0.381105552,,
2875,2875,$22.62^{\circ}$,0,14.29548097,394,1.323223145,0.367899842,,
2878,2878,$22.62^{\circ}$,0,33.23728609,394,0.915350001,0.469292707,,
2005,2005,$\text {the rpm and the torque of one shaft and the gear ratio.}$,1,6.831590891,395,0.40126508,0.554624505,,
2007,2007,"$\text {The shear is of uniform magnitude along the beam, but the bending moment is maximum in the middle of the beam.}$",1,11.78997684,395,0.812730986,0.498579744,,
2009,2009,$\text {The deflection of the neutral axis is zero.}$,1,32.10698009,395,1.362924434,0.37339915,,
2010,2010,$\text {A normal stress that varies linearly over the section.}$,1,30.86055088,395,0.109383727,0.623346393,,
2026,2026,$0 kip$,1,36.16692495,395,1.230707548,0.328565738,,
2028,2028,$-4500.0 lb \cdot in.$,1,14.05575395,395,1.155734523,0.386365666,,
2103,2103,Sum of the moments in the z-direction,0,4.231989861,395,0.814682377,0.438562387,,
2104,2104,Sum of the moments in the x-direction,1,4.067245007,395,0.89289968,0.429968203,,
2105,2105,Sum of the moments in the  y-direction,1,7.217683077,395,1.122564019,0.336777531,,
2109,2109,Average Shear Stess,1,8.520001888,395,1.363460611,0.32006785,,
2111,2111,Area at the section,1,5.811611891,395,1.090890477,0.470907851,,
2114,2114,Allowable Stress,1,5.291592836,395,0.482903598,0.540931998,,
2116,2116,Allowable Stress,1,6.414484978,395,1.090890477,0.470907851,,
2131,2131,Strain in the longitudinal direction,1,4.556534052,395,1.11371728,0.337688884,,
2135,2135,Average Normal Stress,1,5.599626064,395,1.248636906,0.327234247,,
2136,2136,Normal Force,1,7.065654993,395,1.030855832,0.415807877,,
2137,2137,Cross-Sectional Area,1,3.672142029,395,-0.530254184,0.824219662,,
2141,2141,Distance,0,9.904837132,395,0.23144511,0.583501759,,
2145,2145,Normal Force,1,4.943856001,395,1.333683082,0.32206834,,
2157,2157,Internal Torque,1,3.831945896,395,1.299702555,0.378421504,,
2161,2161,Outer Radius of Shaft,1,5.478916168,395,0.733116668,0.504520489,,
2164,2164,Power,1,4.494024992,395,1.266183598,0.325949698,,
2174,2174,Length,1,4.931376934,395,1.11371728,0.337688884,,
2175,2175,Polar area moment of Inertia,1,11.29982305,395,0.121558764,0.619422154,,
2188,2188,differential area with respect to x,1,9.20440197,395,1.289359431,0.324185952,,
2190,2190,Area under shear diagram,1,31.8991189,395,1.196173374,0.331118845,,
2194,2194,Moment of Inertia,1,4.477489948,395,1.205853247,0.382010466,,
2195,2195,Normal Stress,1,4.700387001,395,1.145981473,0.463813777,,
2201,2201,Moment of Inertia about the y-axis,0,7.117672205,395,1.323056556,0.36118984,,
2203,2203,Stress - Concentration Factor,1,5.416255951,395,0.616375004,0.520893061,,
2204,2204,Resultant Internal Moment,1,5.787157059,395,0.910349788,0.485810913,,
2210,2210,Shear Strain,1,5.187168837,395,1.157459726,0.386141315,,
2213,2213,Cross-sectional area of the bar expressed as a function of x.,1,6.255236864,395,1.362839757,0.37339332,,
2214,2214,Modulus of Elasticity for the material expressed as a function of x,1,4.858110905,395,-0.393948741,0.777974439,,
2231,2231,Average Normal Stress,1,6.345962048,395,0.227026264,0.600142235,,
2235,2235,Polar area moment of Inertia,1,5.860157967,395,1.249763735,0.327116161,,
2239,2239,Polar area moment of Inertia,1,3.613072872,395,0.282019581,0.587140896,,
2245,2245,Power,1,9.655372858,395,-0.14379425,0.663703011,,
2254,2254,Internal Bending Moment,0,6.649132013,395,1.182501282,0.346195136,,
2503,2503,$\sigma = E \cdot \epsilon$,0,24.94566083,395,-0.28064157,0.692368863,,
2506,2506,$\sigma_{max} = K \sigma_{avg}$,1,5.40850997,395,1.205853247,0.382010466,,
2509,2509,$\tau_{max} = \frac {T\cdot c}{J}$,1,9.354768991,395,0.676596907,0.512312354,,
2512,2512,$\tau_{max} = \frac {T\cdot c}{J}$,1,11.03065991,395,1.342312836,0.375003418,,
2513,2513,$\tau_{max} = \frac {T\cdot \rho}{J}$,1,10.89036417,395,1.382964888,0.371849785,,
2514,2514,$\tau_{max} = \frac {T\cdot c}{J}$,1,8.218285084,395,1.32127584,0.376678074,,
2519,2519,$P = 2 \pi \cdot f \cdot T$,0,23.93574309,395,0.989256995,0.449335227,,
2520,2520,$\frac Jc = \frac T{\tau_{\text{allow}}}$,1,27.06152916,395,1.228997777,0.380074035,,
2521,2521,$\tau_{max} = \frac {T\cdot c}{J}$,1,19.03068399,395,0.551989639,0.530384693,,
2524,2524,$\Sigma F_x = 0$,1,33.67105603,395,-0.070756163,0.708018549,,
2525,2525,$\Sigma F_y = 0$,1,8.864492893,395,1.129184369,0.466319275,,
2528,2528,$\Delta V = \int w \; dx$,0,7.233643055,395,1.213586387,0.329819641,,
2529,2529,$\Delta V = \int w \; dx$,0,27.38414311,395,-0.565365371,0.84220307,,
2537,2537,$\sigma_{max} = \frac {Mc}I$,1,11.34482598,395,0.319937965,0.56818637,,
2544,2544,$\sigma = \frac {My} {I}$,1,11.43715501,395,1.062149698,0.41276919,,
2546,2546,$\sigma_{max} = K \frac {Mc}I$,1,22.19357395,395,1.090957814,0.470911347,,
2703,2703,$80 in.$,1,8.692533016,395,1.105842823,0.408253831,,
2704,2704,$\frac \pi 4 \cdot (1.0 in)^2 \cdot 18 \cdot (10^3)$,1,26.05541301,395,1.348700559,0.321053648,,
2706,2706,$22.2 ksi$,1,8.287811041,395,0.989318332,0.449338103,,
2710,2710,$0.06 in^2$,1,7.806037188,395,1.162230916,0.403135501,,
2715,2715,$10.0 \cdot (10^3) ksi$,1,10.23124099,395,-0.019178463,0.638661242,,
2725,2725,$\frac \pi 2 \cdot (\frac {0.74 in.}{2})^4$,1,13.41796994,395,1.363491177,0.320069732,,
2726,2726,$Unknown$,1,8.18414712,395,1.378002414,0.319111568,,
2728,2728,$\frac {0.17 m}{2}$,1,21.43561792,395,1.130436325,0.388592135,,
2732,2732,$0.02 m$,1,10.62161803,395,0.476447822,0.542563987,,
2740,2740,$150.0 \frac {\text {rev}}{\text {min}} \cdot (\frac {2 \pi \text {rad}}{\text {rev}}) \cdot \frac {1 \text {min}}{60 \text s}$,1,14.91345882,395,0.862909445,0.491920322,,
2743,2743,$0.035 m$,1,19.46491408,395,0.320033215,0.568186126,,
2745,2745,$Unknown$,1,14.39699101,395,1.141544208,0.335285744,,
2746,2746,$500.0 N \cdot m$,0,23.6173799,395,1.104356945,0.390926707,,
2748,2748,$\frac \pi 2 \cdot (0.035m)^4$,1,19.90473104,395,1.40258393,0.3703605,,
2753,2753,$150 hp$,1,8.626765966,395,1.282297768,0.324819177,,
2759,2759,$\frac \pi 2 \cdot ((\frac {0.03m}{2})^4 - (\frac {0.02m}{2})^4)$,1,15.1032691,395,1.181995215,0.38402924,,
2763,2763,$0.2 m$,1,10.89411187,395,0.854671632,0.434116734,,
2771,2771,$Unknown$,1,15.23549795,395,1.213640517,0.329822577,,
2773,2773,$\frac \pi 2 \cdot (\frac {0.06m}{2})^4$,1,11.12615395,395,1.050860016,0.475860286,,
2775,2775,$\frac {0.34 m}{2}$,1,10.95618582,395,0.989379668,0.44934098,,
2786,2786,$\frac 1 3 \cdot T$,0,58.34989405,395,-0.311968468,0.86456298,,
2787,2787,$1.20 m$,1,28.71152115,395,0.964633118,0.422448206,,
2790,2790,$A_x + \frac 3 5 \cdot F_A $,0,12.77281117,395,1.250016788,0.353202122,,
2792,2792,$\frac 4 5 \cdot {F_A} \cdot (3.0 ft.) - 1200lb \cdot (8.0 ft)$,1,13.96095586,395,-0.280507998,0.69236175,,
2794,2794,$F_B \cdot (3.0 m) - 6.0kN \cdot (5.0 m)$,1,29.11927009,395,1.231876418,0.328443289,,
2795,2795,$4.0 kN$,0,53.27162719,395,0.319874424,0.568186497,,
2797,2797,$0.5 m$,0,17.66098189,395,1.094045444,0.339273709,,
2798,2798,$Unknown$,1,5.804548979,395,1.332673435,0.32216748,,
2801,2801,$\frac 1 {12} \cdot (0.2m) \cdot (0.3m)^3 - \frac 1 {12} \cdot (0.16m) \cdot (0.25m)^3$,1,25.56475902,395,0.998380789,0.419028364,,
2802,2802,$Unknown$,1,9.141371965,395,1.189092988,0.400763588,,
2805,2805,$\frac 1 {12} \cdot (0.1m) \cdot (0.15m)^3 - \frac 1 {12} \cdot \biggr(\frac {0.18m} 2\biggr) \cdot (0.12m)^3$,1,16.23967409,395,1.134497361,0.405628718,,
2810,2810,$11.0 ksi$,1,7.233527899,395,-0.224697569,0.741006958,,
2811,2811,$Unknown$,1,5.011367083,395,1.178345362,0.332459795,,
2825,2825,$75.0 kN \cdot m$,1,7.085117817,395,0.929510799,0.426087286,,
2829,2829,$0.2035 m$,0,32.70985794,395,1.205780028,0.382005874,,
2831,2831,$60.0 kN \cdot m$,1,50.48585415,395,1.091025152,0.470914843,,
2836,2836,$\frac 1 {12} \cdot (b) \cdot (1.5b)^3$,1,12.63330698,395,-0.150169581,0.880809041,,
2845,2845,$3.4641 m - \frac 1 3 \sqrt {(4.0 in.)^2 - (2.0 in.)^2}$,1,31.79830694,395,1.076204498,0.411022097,,
2848,2848,$unknown$,1,6.912034988,395,1.362882095,0.373396235,,
2852,2852,$- M \cdot \sin (45^{\circ})$,0,109.763586,395,-0.401062535,0.94022968,,
2853,2853,$12.0 \cdot (8.0 in.)$,1,60.18576694,395,1.27756472,0.380238305,,
2861,2861,$\frac {0.04m} 2$,1,5.933340788,395,1.317371591,0.323216184,,
2862,2862,$\frac 1 {12} \cdot (0.007m) \cdot (0.04) ^3$,1,12.51206779,395,1.160141098,0.333847881,,
2866,2866,$\frac {0.125 in.} 2$,1,9.373759985,395,0.981816785,0.480787724,,
2867,2867,$\frac 1 {12} \cdot (0.5in.) \cdot (1.25in.) ^3$,1,11.93143201,395,1.402542322,0.37035754,,
2005,2005,$\text {the rpm and the torque of one shaft and the gear ratio.}$,1,5.978483915,396,0.947797065,0.364612226,,
2007,2007,"$\text {The shear is of uniform magnitude along the beam, but the bending moment is maximum in the middle of the beam.}$",1,46.70288301,396,0.763727329,0.433152017,,
2009,2009,$\text {The normal stress at the neutral axis is zero.}$,0,39.81448197,396,0.72323044,0.429514029,,
2021,2021,$-107.6 lb$,1,52.45552206,396,1.103535715,0.339239885,,
2022,2022,$1106.2 lb \cdot in.$,0,49.06708598,396,0.539326485,0.595165173,,
2024,2024,$-15.0 kN \cdot m$,1,41.04028988,396,1.177560115,0.333469187,,
2026,2026,$-10.0 kip$,0,22.56620884,396,-0.311968468,0.86456298,,
2027,2027,$-400.0 kip$,0,70.78546405,396,0.120224133,0.674584168,,
2112,2112,Factor of Safety,1,6.674601078,396,1.245824384,0.328424423,,
2118,2118,Final Length,1,8.933755875,396,0.983523005,0.361025419,,
2129,2129,Poisson's Ratio,1,3.879790068,396,-0.081149939,0.800789119,,
2132,2132,Shear Modulus,1,41.443115,396,0.977841113,0.459431294,,
2135,2135,Average Normal Stress,1,7.398903131,396,1.104596906,0.350381342,,
2136,2136,Normal Force,1,5.597110033,396,1.212375234,0.330866352,,
2140,2140,Internal Axial Force,1,10.61617708,396,0.972262831,0.362360914,,
2144,2144,Deformation,0,36.1895051,396,0.660848903,0.564225543,,
2148,2148,Modulus of Elasticity,1,6.741983891,396,1.353057112,0.315488328,,
2151,2151,Change in Temperature,1,5.930525064,396,1.366895745,0.314548294,,
2152,2152,Initial Length,0,21.91826701,396,1.276930512,0.320027692,,
2159,2159,Polar area moment of Inertia,1,35.68039489,396,0.351450388,0.628652903,,
2163,2163,Allowable Shear Stress,1,5.974299908,396,0.872860897,0.474352733,,
2164,2164,Power,1,3.132709026,396,0.918838631,0.467845023,,
2165,2165,Internal Torque,1,4.362388849,396,1.083704897,0.352106332,,
2166,2166,Angular Velocity,1,9.760068893,396,0.902287859,0.407500136,,
2167,2167,Angle of Twist,1,4.247253895,396,0.87619343,0.473668095,,
2168,2168,Final Length,1,40.8840251,396,0.894754211,0.36973368,,
2175,2175,Polar area moment of Inertia,1,12.00581908,396,0.869891979,0.411243235,,
2176,2176,Shear Modulus,1,5.611098051,396,1.306676984,0.317930696,,
2181,2181,Polar area moment of Inertia,1,49.63440299,396,0.854192768,0.53791716,,
2182,2182,Distributed load intensity at each point,1,7.538282871,396,0.761477105,0.55414871,,
2191,2191,Maximum Normal Stress,1,7.486515999,396,0.761609161,0.42458822,,
2196,2196,Resultant Moment component directed along the maximum z-axis,0,73.34054494,396,0.728522101,0.52403142,,
2198,2198,Moment of Inertia about the z-axis,0,9.854960918,396,0.024087949,0.897908158,,
2199,2199,Internal Moment component directed along the maximum y-axis,0,14.13061905,396,1.06415383,0.34245588,,
2203,2203,Stress - Concentration Factor,1,9.646184921,396,0.867975878,0.372345437,,
2209,2209,Shear Modulus of Elasticity ,1,30.09554291,396,0.53968157,0.595172026,,
2214,2214,Modulus of Elasticity for the material expressed as a function of x,1,36.15901899,396,0.811844928,0.377981542,,
2228,2228,Original Length,1,15.2385869,396,0.867372358,0.411684421,,
2233,2233,Internal Torque,1,3.944754839,396,0.8966795,0.369438771,,
2236,2236,Maximum Shear Stress,1,12.46457696,396,1.230333153,0.323411904,,
2241,2241,Outer radius of the shaft,1,5.902149916,396,1.332713741,0.317012067,,
2252,2252,Shear Modulus of Elasicity,1,6.304178953,396,0.972262831,0.362360914,,
2502,2502,$\sigma = \frac PA$,0,58.57501698,396,0.704061128,0.43744814,,
2504,2504,$\delta = \sum \frac {PL}{AE}$,1,10.71017694,396,0.779883338,0.487761775,,
2505,2505,$\sigma_{max} = K \sigma_{avg}$,1,11.33312511,396,0.675467546,0.503926895,,
2509,2509,$\tau_{max} = \frac {T\cdot c}{J}$,1,12.46963906,396,1.006972834,0.358937091,,
2512,2512,$\tau_{max} = \frac {T\cdot c}{J}$,1,14.52612185,396,1.159638008,0.334838143,,
2513,2513,$\tau_{max} = \frac {T\cdot \rho}{J}$,1,14.60231996,396,0.24213426,0.649722546,,
2516,2516,$\phi = \sum \frac {TL}{JG}$,1,15.81067085,396,0.24696418,0.72435454,,
2530,2530,$\sigma = \frac {My} {I}$,1,21.95756888,396,1.073884747,0.353180192,,
2532,2532,$\sigma = \frac {My} {I}$,1,24.69740701,396,1.029813506,0.356936248,,
2537,2537,$\sigma_{max} = \frac {Mc}I$,1,28.46289182,396,1.229259017,0.329626,,
2539,2539,$\sigma_{max} = \frac {Mc}I$,1,13.39204311,396,1.19512404,0.33214542,,
2544,2544,$\sigma = \frac {My} {I}$,1,19.92470002,396,0.95941779,0.462469356,,
2545,2545,$\sigma = - \frac {M_zy}{I_z} + \frac {M_yz}{I_y}$,1,17.50825596,396,1.125030842,0.348722658,,
2548,2548,$\sigma = - \frac {M_zy}{I_z} + \frac {M_yz}{I_y}$,1,12.99684,396,0.094142517,0.759108189,,
2549,2549,$\tan \alpha = \frac {I_z}{I_y} \cdot \tan (\theta)$,1,8.216430902,396,0.896719496,0.369440288,,
2704,2704,$\frac \pi 4 \cdot (1.0 in)^2 \cdot 18 \cdot (10^3)$,1,36.20654202,396,1.291924594,0.318963932,,
2711,2711,$Unknown$,1,17.85869479,396,1.122658871,0.337721611,,
2713,2713,$18.0 in.$,1,16.45787501,396,1.141342856,0.33625474,,
2729,2729,$\frac \pi 2 \cdot (\frac {0.17 m}{2})^4$,1,27.69714284,396,0.825123469,0.54376333,,
2739,2739,$Unknown$,1,8.578783035,396,0.827690104,0.480760931,,
2740,2740,$150.0 \frac {\text {rev}}{\text {min}} \cdot (\frac {2 \pi \text {rad}}{\text {rev}}) \cdot \frac {1 \text {min}}{60 \text s}$,1,10.92626286,396,0.272390701,0.930635074,,
2741,2741,$Unknown$,1,6.625857115,396,1.246144495,0.322250176,,
2747,2747,$0.02 m$,1,31.58534884,396,1.103569266,0.339241587,,
2759,2759,$\frac \pi 2 \cdot ((\frac {0.03m}{2})^4 - (\frac {0.02m}{2})^4)$,1,39.86551118,396,0.72928097,0.495448322,,
2760,2760,$Unknown$,0,33.56654811,396,0.539504028,0.595168598,,
2761,2761,$Unknown$,1,6.534582138,396,1.084106904,0.340820244,,
2766,2766,$Unknown$,1,11.80104184,396,1.052075508,0.355017337,,
2767,2767,$Unknown$,1,13.02068996,396,1.261673628,0.321122622,,
2774,2774,$\frac \pi 2 \cdot ((\frac {0.34m}{2})^4 - (\frac {0.26m}{2})^4)$,1,77.40348005,396,0.380457224,0.695548642,,
2775,2775,$\frac {0.26 m}{2}$,0,7.130420923,396,1.291875392,0.318961028,,
2779,2779,$Unknown$,1,22.36361313,396,1.262083192,0.32725976,,
2783,2783,$\frac {0.06 m} 2$,1,57.0923121,396,0.894754211,0.36973368,,
2787,2787,$1.20 m$,1,25.18911505,396,1.005900196,0.395701394,,
2789,2789,$75.0 GPa$,0,93.61206293,396,0.723320271,0.429515691,,
2797,2797,$2.0 m$,1,27.11201692,396,0.83355732,0.415704998,,
2798,2798,$Unknown$,1,7.683077097,396,0.977378646,0.398727921,,
2802,2802,$Unknown$,1,72.35073519,396,-0.104866026,0.81138809,,
2804,2804,$\frac {0.15m} 2$,1,12.81797409,396,0.450111145,0.610664549,,
2805,2805,$\frac 1 {12} \cdot (0.1m) \cdot (0.15m)^3 - \frac 1 {12} \cdot (0.12m) \cdot \biggr(\frac {0.18m} 2\biggr)^3 $,0,28.41703296,396,0.834904761,0.44742848,,
2811,2811,$Unknown$,1,27.09847713,396,1.346892906,0.31602993,,
2822,2822,$\frac {5.1 in.} 2$,1,16.22454214,396,0.917294156,0.405309373,,
2830,2830,$Unknown$,1,47.65995789,396,0.947866716,0.401925402,,
2833,2833,$\frac {\pi} 2 \cdot ((\frac {0.2 m}2)^4 - (\frac {0.16 m}2)^4)$,0,12.59848189,396,1.084050432,0.340817437,,
2836,2836,$\frac 1 {12} \cdot (b) \cdot (1.5b)^3$,1,14.85958219,396,0.621271393,0.581701257,,
2839,2839,$Unknown$,1,11.7212131,396,0.840356972,0.375091093,,
2846,2846,$\frac 1 {12} \cdot (4in.) \cdot \sqrt {(4.0 in.)^2 - (2.0 in.)^2}$,0,96.43662095,396,0.617962001,0.513328522,,
2847,2847,$22.0 ksi$,1,8.289695024,396,0.798341586,0.419996462,,
2848,2848,$unknown$,1,12.09760189,396,1.052112434,0.355019149,,
2852,2852,$M \cdot \cos (45^{\circ})$,0,22.96026397,396,0.898198868,0.38725673,,
2854,2854,$\frac 1 {12} \cdot (10.0 in.) \cdot (16.0in.) ^3 - \frac 1 {12} \cdot (8.0 in.) \cdot (14.0in.) ^3$,1,18.30631089,396,0.779952988,0.487763307,,
2855,2855,$- M \cdot \sin (45^{\circ})$,1,11.71101904,396,0.922629489,0.366969381,,
2857,2857,$\frac 1 {12} \cdot (10.0 in.) \cdot (16.0in.) ^3 - \frac 1 {12} \cdot (8.0 in.) \cdot (14.0in.) ^3$,0,46.32084012,396,0.24670488,0.724358562,,
2865,2865,$P \cdot 20.0 in.$,1,10.14635181,396,1.195156232,0.332147225,,
2866,2866,$\frac {0.125 in.} 2$,1,44.73597884,396,0.730186369,0.571939674,,
2867,2867,$\frac 1 {12} \cdot (1.25 in.) \cdot (0.5 in.) ^3$,0,328.820507,396,0.797555124,0.37992302,,
2868,2868,$Unknown$,1,11.97640204,396,1.276930512,0.320027692,,
2878,2878,$22.62^{\circ}$,0,15.68328404,396,0.898125665,0.387254055,,
2879,2879,$2.0 kip$,0,19.57298803,396,1.229293776,0.323532871,,
2002,2002,$\text {The thermal stress depends on the Young's modulus of the bar.}$,1,20.30953407,397,1.738170643,0.513947047,,
2005,2005,$\text {the rpm and the torque of one shaft and the gear ratio.}$,1,3.558146954,397,1.8455129,0.412680535,,
2023,2023,$-8.0 kN$,0,44.58874702,397,1.636188064,0.345044408,,
2027,2027,$-310.0 lb$,1,5.262830019,397,1.655412991,0.509183524,,
2028,2028,$-4500.0 lb \cdot in.$,1,5.873597145,397,1.700220711,0.376143735,,
2105,2105,Sum of the moments in the  y-direction,1,4.513968945,397,1.524032729,0.573976278,,
2112,2112,Factor of Strain,0,3.702316999,397,1.702547483,0.396789924,,
2114,2114,Allowable Stress,1,5.267738104,397,1.587513158,0.431833296,,
2117,2117,Average Normal Strain,1,6.294248104,397,1.762241191,0.392127369,,
2131,2131,Strain in the longitudinal direction,1,4.344964027,397,1.715992261,0.375021006,,
2134,2134,Poisson's Ratio,1,3.124008179,397,1.327236163,0.698636965,,
2136,2136,Normal Force,1,5.89986515,397,1.565651338,0.453775014,,
2137,2137,Cross-Sectional Area,1,3.176297188,397,1.59781486,0.321351017,,
2144,2144,Displacement,1,10.81480694,397,1.880891719,0.508264387,,
2154,2154,Stress-concentration Factor,1,3.061043978,397,1.695449003,0.423885252,,
2157,2157,Internal Torque,1,3.068597078,397,1.74642445,0.341492252,,
2158,2158,Radial Position,1,3.26560688,397,1.662022265,0.331337425,,
2161,2161,Radius of Shaft,0,7.756719828,397,1.584334063,0.322175922,,
2163,2163,Allowable Shear Stress,1,5.503449917,397,0.82443236,0.79734697,,
2164,2164,Power,1,10.4090879,397,1.161244519,0.728525631,,
2166,2166,Angular Velocity,1,3.063150883,397,1.674747993,0.425696261,,
2169,2169,Internal Torque at position x,1,5.066276073,397,1.720146538,0.395433375,,
2170,2170,Polar Moment of Inertia as a function of x,1,4.870393991,397,1.490968812,0.523082708,,
2174,2174,Length,1,4.46884799,397,1.597027966,0.321416814,,
2176,2176,Shear Modulus,1,3.699518919,397,1.795595984,0.50834482,,
2177,2177,Maximum Shear Stress,1,8.58402586,397,1.660499144,0.35869831,,
2179,2179,Internal Torque,1,2.810162067,397,1.56264652,0.434168965,,
2180,2180,Inner radius of Shaft,0,5.598657846,397,1.538708281,0.45624464,,
2181,2181,Polar area moment of Inertia,1,2.356130838,397,1.720793474,0.343120085,,
2190,2190,Area under shear diagram,1,5.19769001,397,1.746584908,0.372867212,,
2196,2196,Resultant Internal Moment component directed along the maximum z-axis,1,19.2293961,397,1.755019635,0.420182984,,
2202,2202,Maximum Normal Stress,1,6.606606007,397,0.674040854,0.831518882,,
2204,2204,Resultant Internal Moment,1,6.594961166,397,0.952443448,0.769897903,,
2213,2213,Cross-sectional area of the bar expressed as a function of x.,1,4.44597888,397,1.63434651,0.319894979,,
2219,2219,Modulus of Elasticity,1,3.596781969,397,1.684187093,0.377305224,,
2221,2221,Internal axial force at the section,1,4.981733084,397,1.663388828,0.344140725,,
2229,2229,Stress - concentration factor,1,4.012901068,397,1.121171775,0.627119919,,
2231,2231,Average Normal Stress,1,4.840341091,397,1.718054495,0.3549638,,
2240,2240,Polar area moment of Inertia,1,2.669760942,397,1.767584866,0.371319679,,
